ID,Type,Fellowship Win Rate,Fellowship Games Played,Fellowship Rating,Movie Win Rate,Movie Games Played,Movie Rating,Expanded Win Rate,Expanded Games Played,Expanded Rating
Glamdring, drawDeck,0.4560975609756098,820,High Play Rate with Average Strength,0.4338461538461538,325,High Play Rate with Average Strength,0.3,40,Redeemable
Sleep: Caradhras, drawDeck,0.5117056856187291,897,High Play Rate with Average Strength,0.5633802816901409,142,Average,0.5309734513274337,113,High Play Rate with Average Strength
Gandalf's Staff, drawDeck,0.4808454425363276,757,High Play Rate with Average Strength,0.5333333333333333,945,High Play Rate with Average Strength,0.5699300699300699,286,High Play Rate with Average Strength
Verily I Come, drawDeck,0.4444444444444444,180,Average,0.3924050632911392,79,Redeemable,0.5,12,Low Play Rate with Average Strength
Narya, drawDeck,0.47715736040609136,394,High Play Rate with Average Strength,0.5339578454332553,854,High Play Rate with Average Strength,0.5225225225225225,222,High Play Rate with Average Strength
101_64, site,0.5747663551401869,214,Average,,,N/A,,,N/A
101_12, drawDeck,0.39215686274509803,51,Redeemable,0.4810126582278481,79,Average,0.3076923076923077,13,Redeemable
101_20, drawDeck,0.5927601809954751,221,Average,0.2631578947368421,38,Trash,0.3333333333333333,6,Redeemable
101_21, drawDeck,0.4576271186440678,59,Low Play Rate with Average Strength,0.39285714285714285,28,Redeemable,0.3333333333333333,15,Redeemable
101_23, drawDeck,0.4825174825174825,143,Average,0.3076923076923077,13,Redeemable,0.25,16,Trash
101_24, drawDeck,0.5485436893203883,412,High Play Rate with Average Strength,0.28125,32,Trash,0.42857142857142855,14,Low Play Rate with Average Strength
101_46, drawDeck,0.4423076923076923,104,Average,0.2962962962962963,81,Trash,0.375,8,Redeemable
Swordarm of the White Tower, drawDeck,0.3625,80,Redeemable,0.6209677419354839,124,Standard Power Picks,0.4,35,Average
Morgul Warden, drawDeck,0.39285714285714285,84,Redeemable,0.37719298245614036,114,Redeemable,0.5,2,Unplayed
Orc Banner, drawDeck,0.4375,32,Low Play Rate with Average Strength,0.4107142857142857,56,Average,0.3,20,Redeemable
Gandalf's Cart, drawDeck,0.503731343283582,268,Average,0.3194444444444444,72,Redeemable,0.2857142857142857,56,Trash
Servant of the Secret Fire, drawDeck,0.43665158371040724,442,High Play Rate with Average Strength,0.5231388329979879,497,High Play Rate with Average Strength,0.5110132158590308,227,High Play Rate with Average Strength
Orc Taskmaster, drawDeck,0.28,50,Trash,,,N/A,0.15,20,Trash
Citadel of Minas Tirith, drawDeck,0.391304347826087,69,Redeemable,0.3835616438356164,219,Redeemable,0.4583333333333333,48,High Play Rate with Average Strength
Orc Pillager, drawDeck,0.416403785488959,317,High Play Rate with Average Strength,0.3783783783783784,111,Redeemable,0.2727272727272727,11,Trash
101_57, site,0.5294117647058824,102,Average,,,N/A,,,N/A
Buckleberry Ferry, site,0.5782312925170068,147,Average,,,N/A,,,N/A
Paths Seldom Trodden, drawDeck,0.75,12,Unplayed,,,N/A,,1,Unplayed
All Thought Bent on It, drawDeck,1,3,Unplayed,,4,Unplayed,0.6666666666666666,3,Sleeper or Niche Power Picks
Farmer Maggot: Chaser of Rascals, drawDeck,0.46774193548387094,124,Average,0.5472222222222223,360,High Play Rate with Average Strength,0.45652173913043476,46,High Play Rate with Average Strength
The Gaffer: Sam's Father, drawDeck,0.5561224489795918,392,High Play Rate with Average Strength,0.5315985130111525,269,High Play Rate with Average Strength,0.3695652173913043,46,Redeemable
Rosie Cotton: Hobbiton Lass, drawDeck,0.4,120,Average,0.5642458100558659,179,High Play Rate with Average Strength,0.48484848484848486,33,Average
Athelas, drawDeck,0.5442247658688866,961,High Play Rate with Average Strength,0.4043478260869565,230,High Play Rate with Average Strength,0.4881889763779528,127,High Play Rate with Average Strength
Vile Blade, drawDeck,0.4666666666666667,30,Low Play Rate with Average Strength,0.5714285714285714,7,Unplayed,0.14285714285714285,7,Trash
Three Monstrous Trolls, drawDeck,0.4838709677419355,155,Average,0.5384615384615384,78,Average,0.3793103448275862,29,Redeemable
No Stranger to the Shadows, drawDeck,0.5163398692810458,612,High Play Rate with Average Strength,0.3173076923076923,104,Redeemable,0.5813953488372093,43,Average
A Talent for Not Being Seen, drawDeck,0.5244444444444445,225,Average,0.5710455764075067,373,High Play Rate with Average Strength,0.3787878787878788,66,Redeemable
Filibert Bolger: Wily Rascal, drawDeck,0.5539033457249071,538,High Play Rate with Average Strength,0.44525547445255476,137,Average,0.6216216216216216,37,Meta Dominating Power Picks
Breeland Forest, site,0.57421875,256,Average,,,N/A,,,N/A
Dark Whispers, drawDeck,0.40963855421686746,83,Low Play Rate with Average Strength,0.3333333333333333,12,Redeemable,0.375,16,Redeemable
Drawn to Its Power, drawDeck,0.3883495145631068,103,Redeemable,0.38461538461538464,65,Redeemable,,5,Trash
Ulaire Otsea: Lieutenant of Morgul, drawDeck,0.47641509433962265,212,Average,0.3076923076923077,26,Redeemable,0.7142857142857143,7,Sleeper or Niche Power Picks
Bilbo: Retired Adventurer, drawDeck,0.4024390243902439,82,Low Play Rate with Average Strength,0.7,10,Unplayed,0.3333333333333333,6,Redeemable
Bilbo's Pipe, drawDeck,0.38461538461538464,39,Redeemable,0.3888888888888889,18,Redeemable,0.2857142857142857,7,Trash
The Gaffer's Pipe, drawDeck,0.4702702702702703,185,Average,0.4090909090909091,22,Low Play Rate with Average Strength,0.42857142857142855,28,Average
Longbottom Leaf, drawDeck,0.49382716049382713,243,Average,0.5,54,Average,0.5094339622641509,53,High Play Rate with Average Strength
Old Toby, drawDeck,0.46735395189003437,291,Average,0.4909090909090909,55,Average,0.5846153846153846,65,High Play Rate with Average Strength
Gandalf's Pipe, drawDeck,0.48698884758364314,269,Average,0.5192307692307693,52,Low Play Rate with Average Strength,0.41379310344827586,29,Average
Aragorn's Pipe, drawDeck,0.4767025089605735,279,Average,0.5094339622641509,53,Average,0.4838709677419355,31,Average
Sam: Proper Poet, drawDeck,0.5834829443447038,557,High Play Rate with Average Strength,0.48,75,Average,,,N/A
Wizard Staff, drawDeck,0.52,100,Average,0.5208333333333334,48,Low Play Rate with Average Strength,0.42857142857142855,14,Low Play Rate with Average Strength
Resistance Becomes Unbearable, drawDeck,0.3972602739726027,146,Redeemable,0.5415162454873647,277,High Play Rate with Average Strength,0.5945945945945946,37,Average
Wraith-world, drawDeck,0.475,80,Low Play Rate with Average Strength,0.5693430656934306,274,High Play Rate with Average Strength,0.64,25,Standard Power Picks
Barliman Butterbur: Prancing Pony Proprietor, drawDeck,0.4983922829581994,311,High Play Rate with Average Strength,0.6101694915254238,944,Meta Dominating Power Picks,0.5785288270377733,503,High Play Rate with Average Strength
Midgewater Moors, site,0.43169398907103823,183,Average,,,N/A,,,N/A
Pillars of the Kings, site,0.4222222222222222,180,Average,,,N/A,,,N/A
Slopes of Amon Hen, site,0.45219638242894056,387,High Play Rate with Average Strength,,,N/A,,,N/A
Lurtz: Servant of Isengard, drawDeck,0.43137254901960786,357,High Play Rate with Average Strength,0.5071428571428571,140,Average,0.34782608695652173,23,Redeemable
Saruman's Ambition, drawDeck,0.48450704225352115,355,High Play Rate with Average Strength,0.46296296296296297,54,Average,0.34375,64,Redeemable
Saruman's Power, drawDeck,0.48723404255319147,470,High Play Rate with Average Strength,0.5675675675675675,518,High Play Rate with Average Strength,0.4470588235294118,85,High Play Rate with Average Strength
Troop of Uruk-hai, drawDeck,0.4641975308641975,405,High Play Rate with Average Strength,0.48148148148148145,27,Low Play Rate with Average Strength,0.15384615384615385,13,Trash
Uruk Lieutenant, drawDeck,0.4896755162241888,339,High Play Rate with Average Strength,0.4117647058823529,17,Low Play Rate with Average Strength,0.46153846153846156,13,Low Play Rate with Average Strength
Gift of Boats, drawDeck,0.1875,16,Unplayed,,,N/A,,4,Trash
Silinde: Elf of Mirkwood, drawDeck,0.2653061224489796,49,Trash,,1,Unplayed,,,N/A
Beyond the Height of Men, drawDeck,0.5414847161572053,229,Average,,,N/A,,1,Unplayed
Uruk Captain, drawDeck,0.45962732919254656,483,High Play Rate with Average Strength,0.5310734463276836,177,High Play Rate with Average Strength,0.4714285714285714,140,High Play Rate with Average Strength
Dinendal: Silent Scout, drawDeck,0.32857142857142857,70,Redeemable,0.5476190476190477,42,Low Play Rate with Average Strength,,,N/A
Erestor: Chief Advisor to Elrond, drawDeck,0.375,32,Redeemable,0.3357142857142857,140,Redeemable,0.5384615384615384,13,Low Play Rate with Average Strength
Golradir: Councilor of Imladris, drawDeck,0.35714285714285715,56,Redeemable,0.33098591549295775,142,Redeemable,0.5,16,Average
Saelbeth: Elven Councilor, drawDeck,0.358974358974359,39,Redeemable,0.2875,80,Trash,0.5,18,Average
Uruk Ravager, drawDeck,0.5016722408026756,299,High Play Rate with Average Strength,0.4146341463414634,82,Average,0.16666666666666666,6,Trash
Savagery to Match Their Numbers, drawDeck,0.4823848238482385,369,High Play Rate with Average Strength,0.4782608695652174,23,Low Play Rate with Average Strength,0.34285714285714286,35,Redeemable
Uruk Rager, drawDeck,0.2857142857142857,49,Trash,,,N/A,,2,Unplayed
Uruk Soldier, drawDeck,0.36585365853658536,82,Redeemable,0.5,2,Unplayed,,2,Unplayed
Uruk-hai Sword, drawDeck,0.2962962962962963,27,Trash,0.14285714285714285,7,Unplayed,,4,Trash
Elrond: Lord of Rivendell, drawDeck,0.4800796812749004,502,High Play Rate with Average Strength,0.3888888888888889,162,Redeemable,0.46875,32,Average
Far-seeing Eyes, drawDeck,0.21052631578947367,19,Unplayed,,1,Unplayed,1,1,Unplayed
Horn of Boromir, drawDeck,0.390625,128,Redeemable,0.49206349206349204,126,Average,0.5,14,Low Play Rate with Average Strength
Saruman: Keeper of Isengard, drawDeck,0.4971590909090909,352,High Play Rate with Average Strength,0.42857142857142855,63,Average,0.3125,16,Redeemable
The Great River, site,0.27586206896551724,116,Trash,,,N/A,,,N/A
101_13, drawDeck,0.20689655172413793,29,Trash,0.38202247191011235,89,Redeemable,0.5294117647058824,17,Average
101_14, drawDeck,0.3467741935483871,124,Redeemable,0.32450331125827814,151,Redeemable,0.391304347826087,23,Redeemable
101_15, drawDeck,0.38636363636363635,44,Redeemable,0.6078431372549019,51,Sleeper or Niche Power Picks,0.5925925925925926,27,Average
101_18, drawDeck,0.35294117647058826,85,Redeemable,0.2857142857142857,98,Trash,0.5294117647058824,17,Average
101_19, drawDeck,0.4244604316546763,139,Average,0.3333333333333333,159,Redeemable,0.2,5,Trash
101_38, drawDeck,0.37272727272727274,110,Redeemable,0.4444444444444444,126,Average,0.5434782608695652,46,High Play Rate with Average Strength
101_41, drawDeck,0.4647887323943662,71,Low Play Rate with Average Strength,0.3333333333333333,36,Redeemable,0.6,5,Sleeper or Niche Power Picks
Return to Its Master, drawDeck,0.4166666666666667,60,Low Play Rate with Average Strength,0.47368421052631576,19,Low Play Rate with Average Strength,0.5833333333333334,48,High Play Rate with Average Strength
A Wizard Is Never Late, drawDeck,0.4334763948497854,233,Average,0.6435935198821797,679,Meta Dominating Power Picks,0.5459057071960298,403,High Play Rate with Average Strength
They Will Find the Ring, drawDeck,,7,Unplayed,1,1,Unplayed,,3,Trash
Ottar: Man of Laketown, drawDeck,0.5945121951219512,328,High Play Rate with Average Strength,0.6297872340425532,235,Meta Dominating Power Picks,0.46808510638297873,47,High Play Rate with Average Strength
101_1, drawDeck,0.35443037974683544,79,Redeemable,,,N/A,0.2,10,Trash
101_6, drawDeck,0.4805194805194805,77,Low Play Rate with Average Strength,0.5,30,Low Play Rate with Average Strength,0.25,8,Trash
Not Easily Destroyed, drawDeck,0.3230769230769231,65,Redeemable,0.5081967213114754,61,Average,0.6060606060606061,33,Standard Power Picks
Ulaire Nelya: Lieutenant of Morgul, drawDeck,0.27380952380952384,84,Trash,0.25,4,Unplayed,,,N/A
Defiance, drawDeck,0.3882978723404255,188,Redeemable,0.3179190751445087,173,Redeemable,0.2962962962962963,27,Trash
The Splendor of Their Banners, drawDeck,0.38317757009345793,107,Redeemable,0.43349753694581283,203,High Play Rate with Average Strength,0.5393258426966292,89,High Play Rate with Average Strength
Must Do Without Hope, drawDeck,0.49056603773584906,159,Average,0.5,4,Unplayed,0.2727272727272727,11,Trash
Bill Ferny: Swarthy Sneering Fellow, drawDeck,0.4423076923076923,208,Average,0.4895397489539749,239,High Play Rate with Average Strength,0.4444444444444444,36,Average
Hobbiton Woods, site,0.3333333333333333,54,Redeemable,,,N/A,,,N/A
Rivendell Terrace, site,0.48502994011976047,167,Average,,,N/A,,,N/A
Gimli: Son of Gloin, drawDeck,0.5178571428571429,392,High Play Rate with Average Strength,0.5,4,Unplayed,,,N/A
Enheartened Foe, drawDeck,0.4166666666666667,24,Low Play Rate with Average Strength,0.4,15,Low Play Rate with Average Strength,0.3333333333333333,6,Redeemable
What Are We Waiting For, drawDeck,0.3,10,Unplayed,0.6571428571428571,35,Sleeper or Niche Power Picks,0.25,4,Trash
Orc Scout, drawDeck,0.4868421052631579,76,Low Play Rate with Average Strength,0.6,5,Unplayed,,1,Unplayed
Our List of Allies Grows Thin, drawDeck,0.225,40,Trash,0.5,12,Low Play Rate with Average Strength,0.5,2,Unplayed
Greatest Kingdom of My People, drawDeck,0.4230769230769231,234,Average,0.4918032786885246,183,High Play Rate with Average Strength,0.35,20,Redeemable
Nobody Tosses a Dwarf, drawDeck,0.2692307692307692,52,Trash,0.25,16,Trash,0.058823529411764705,17,Trash
The Irresistible Shadow, drawDeck,0.375,64,Redeemable,0.22727272727272727,22,Trash,,1,Unplayed
Hand of Sauron, drawDeck,,9,Unplayed,,,N/A,,2,Unplayed
The Twilight World, drawDeck,0.47619047619047616,63,Low Play Rate with Average Strength,0.463768115942029,69,Average,0.75,8,Sleeper or Niche Power Picks
Make Light of Burdens, drawDeck,0.424390243902439,205,Average,0.7096774193548387,31,Sleeper or Niche Power Picks,,,N/A
Green Hill Country, site,0.3888888888888889,18,Unplayed,,,N/A,,,N/A
Frodo's Bedroom, site,0.5263157894736842,323,High Play Rate with Average Strength,,,N/A,,,N/A
Pass of Caradhras, site,0.3018867924528302,53,Redeemable,,,N/A,,,N/A
101_25, drawDeck,0.3333333333333333,42,Redeemable,0.2903225806451613,31,Trash,0.2,10,Trash
101_26, drawDeck,0.14285714285714285,21,Trash,0.2903225806451613,31,Trash,0.18181818181818182,11,Trash
101_27, drawDeck,0.18181818181818182,22,Trash,0.4166666666666667,24,Low Play Rate with Average Strength,,7,Trash
101_28, drawDeck,0.18181818181818182,22,Trash,0.2857142857142857,35,Trash,0.2,10,Trash
101_29, drawDeck,0.13043478260869565,23,Trash,0.3333333333333333,21,Redeemable,0.15384615384615385,13,Trash
101_30, drawDeck,0.25,36,Trash,0.45454545454545453,33,Low Play Rate with Average Strength,0.3333333333333333,9,Redeemable
Caradhras Has Not Forgiven Us, drawDeck,0.3333333333333333,45,Redeemable,0.2903225806451613,31,Trash,0.4444444444444444,27,Average
Saruman's Frost, drawDeck,0.23529411764705882,17,Unplayed,0.3333333333333333,21,Redeemable,,3,Trash
Spies of Saruman, drawDeck,0.24,25,Trash,0.2727272727272727,11,Trash,,5,Trash
Uruk-hai Rampage, drawDeck,0.38461538461538464,52,Redeemable,,5,Unplayed,,3,Trash
Worry, drawDeck,0.2765957446808511,94,Trash,0.3611111111111111,36,Redeemable,0.4090909090909091,22,Average
Hobbit Farmer, drawDeck,0.4482758620689655,29,Low Play Rate with Average Strength,,,N/A,,,N/A
Hobbit Party Guest, drawDeck,0.46774193548387094,186,Average,0.5233644859813084,214,High Play Rate with Average Strength,0.48936170212765956,47,High Play Rate with Average Strength
Sorry About Everything, drawDeck,0.3055555555555556,36,Redeemable,0.3333333333333333,3,Unplayed,,,N/A
Stone Trolls, drawDeck,0.516260162601626,246,Average,0.1875,16,Trash,0.375,8,Redeemable
Thror's Map, drawDeck,0.43243243243243246,111,Average,0.6,10,Unplayed,0.23684210526315788,38,Trash
Practically Everyone Was Invited, drawDeck,0.14814814814814814,27,Trash,0.4915254237288136,59,Average,0.29411764705882354,17,Trash
